Object_ID,Filename,Class_Label,Image_Type,Environment,Lighting,Preprocessing
IMG004397,IMG_7961_jpg.rf.f454f8ab0953de39e0bb4bb81923b396.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004398,IMG_7967_jpg.rf.08d40a717657bb35fe452ddf3fb231a7.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004399,IMG_7969_jpg.rf.c5c93ee293bed4b70d6804ae5530cafc.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004400,IMG_7979_jpg.rf.17bb1336ab89a517604ce31550d90e78.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004401,IMG_7984_jpg.rf.c635e7b451e1a7daa2cb4efcdee64df6.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004402,IMG_7991_jpg.rf.6e6d743ed205b2a67c25bbbedd464563.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004403,IMG_7993_jpg.rf.ceb620505d1c3a83b26f8dccbc7d4ed0.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004404,IMG_8008_jpg.rf.ab2178c21106710378f76cffa9a91a20.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004405,IMG_8009_jpg.rf.6307b0d86a38c78cea314d98252e874f.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004406,IMG_8012_jpg.rf.13f9f9ef9f4d59016dca75084510c2fb.jpg,Alprax 0-25,Raw,Indoor,LED,None
IMG004407,IMG_7826_jpg.rf.5a33001bae80aeef064b850d09add8bd.jpg,Amalong,Raw,Indoor,LED,None
IMG004408,IMG_7827_jpg.rf.09fb71be00e0af40b4fbcc7a84f37a9b.jpg,Amalong,Raw,Indoor,LED,None
IMG004409,IMG_7830_jpg.rf.5d16a6240e30aab3330c71bacdd5bed5.jpg,Amalong,Raw,Indoor,LED,None
IMG004410,IMG_7831_jpg.rf.6d77547d6582d097b96bde0991c190f2.jpg,Amalong,Raw,Indoor,LED,None
IMG004411,IMG_7832_jpg.rf.ac46ad6cee3fd6ff282170fb91d5b9ec.jpg,Amalong,Raw,Indoor,LED,None
IMG004412,IMG_7834_jpg.rf.61348011b06ede4d7af83c6a03be9dec.jpg,Amalong,Raw,Indoor,LED,None
IMG004413,IMG_7835_jpg.rf.03b15042e360a47016d23305eab262d6.jpg,Amalong,Raw,Indoor,LED,None
IMG004414,IMG_7845_jpg.rf.64dd075dff0725f96839e1187064f228.jpg,Amalong,Raw,Indoor,LED,None
IMG004415,IMG-20251108-WA0149_jpg.rf.7caabbd8426036992b88a26cb71fcdfe.jpg,Atarax,Raw,Indoor,LED,None
IMG004416,IMG-20251108-WA0150_jpg.rf.7ae159446256caeb0ac4686584c1feff.jpg,Atarax,Raw,Indoor,LED,None
IMG004417,IMG-20251108-WA0155_jpg.rf.d3eb4262364d0081beecef69e7ea9f22.jpg,Atarax,Raw,Indoor,LED,None
IMG004418,IMG-20251108-WA0159_jpg.rf.acf4c38d5dafe4b3435bd1e3e1d5a1d4.jpg,Atarax,Raw,Indoor,LED,None
IMG004419,IMG-20251108-WA0163_jpg.rf.959d118f0202b66d28714524bb8d5979.jpg,Atarax,Raw,Indoor,LED,None
IMG004420,IMG-20251108-WA0179_jpg.rf.f2eeaf65d37a417a2401fde01e2564df.jpg,Atarax,Raw,Indoor,LED,None
IMG004421,IMG-20251108-WA0034_jpg.rf.74ca21ffb33fa13f7b689b500ac158a0.jpg,Becozinc,Raw,Indoor,LED,None
IMG004422,IMG-20251108-WA0037_jpg.rf.493a1c1d6a7937aafffcd7222a656d99.jpg,Becozinc,Raw,Indoor,LED,None
IMG004423,IMG-20251108-WA0040_jpg.rf.533506bd792170338192ae6044e252a1.jpg,Becozinc,Raw,Indoor,LED,None
IMG004424,IMG-20251108-WA0042_jpg.rf.b8d9e4459699bea17bcb727449b8a2e6.jpg,Becozinc,Raw,Indoor,LED,None
IMG004425,IMG-20251108-WA0059_jpg.rf.f9d281fa1b0a6e39dfbd1f27aca085b6.jpg,Becozinc,Raw,Indoor,LED,None
IMG004426,IMG-20251108-WA0060_jpg.rf.50ece91345041180689945ea5a90b482.jpg,Becozinc,Raw,Indoor,LED,None
IMG004427,Image_12_jpg.rf.0ea6ab029361877701491e400343de83.jpg,Bifilac,Raw,Indoor,LED,None
IMG004428,IMG-20251108-WA0064_jpg.rf.08fb8252e012077d5992d5697a9a1bac.jpg,Bifilac,Raw,Indoor,LED,None
IMG004429,IMG-20251108-WA0066_jpg.rf.4b8ee6895dd07c1a9808ac7df489b93e.jpg,Bifilac,Raw,Indoor,LED,None
IMG004430,IMG-20251108-WA0067_jpg.rf.d9ba5115846ae31ad25c56f03572b7d2.jpg,Bifilac,Raw,Indoor,LED,None
IMG004431,IMG-20251108-WA0068_jpg.rf.8f9749293c19a69a3fe31fece0543cae.jpg,Bifilac,Raw,Indoor,LED,None
IMG004432,IMG-20251108-WA0069_jpg.rf.b70c7da4faead264dd550320cc3f7015.jpg,Bifilac,Raw,Indoor,LED,None
IMG004433,IMG-20251108-WA0073_jpg.rf.f03f949cb6d4055cf809a907b905b29d.jpg,Bifilac,Raw,Indoor,LED,None
IMG004434,IMG-20251108-WA0076_jpg.rf.bbc988d47eee55551883f1d48b50019f.jpg,Bifilac,Raw,Indoor,LED,None
IMG004435,Scan-from-2025-12-08-05_28_13-PM_jpg.rf.dc714382a906a2f69837a70f2b00bd86.jpg,Bifilac,Raw,Indoor,LED,None
IMG004436,Scan-from-2025-10-21-04_20_50-PM_jpg.rf.747abcc7f9a254e51d053505cb6f4146.jpg,Canitiz,Raw,Indoor,LED,None
IMG004437,Scan-from-2025-10-21-04_22_45-PM_jpg.rf.297dfec714a452248ee7b2e93b963cd3.jpg,Canitiz,Raw,Indoor,LED,None
IMG004438,Scan-from-2025-10-21-04_23_08-PM_jpg.rf.42b16244e85816e45fbc93450a19250b.jpg,Canitiz,Raw,Indoor,LED,None
IMG004439,Scan-from-2025-10-21-04_27_33-PM_jpg.rf.4e1ceef5bc953f56affb5bb27b07e225.jpg,Canitiz,Raw,Indoor,LED,None
IMG004440,Scan-from-2025-10-21-04_30_08-PM_jpg.rf.719f50afe95931873328854911b3fe13.jpg,Canitiz,Raw,Indoor,LED,None
IMG004441,Scan-from-2025-10-21-04_31_49-PM_jpg.rf.87ef663deb195ed201aa2465c430e628.jpg,Canitiz,Raw,Indoor,LED,None
IMG004442,Scan-from-2025-10-21-04_32_24-PM_jpg.rf.bc2ff82f31925d6706dd363fd10c4c9e.jpg,Canitiz,Raw,Indoor,LED,None
IMG004443,Scan-from-2025-10-21-04_32_45-PM_jpg.rf.a6ec624f621e6838ef53e40415244d77.jpg,Canitiz,Raw,Indoor,LED,None
IMG004444,Scan-from-2025-10-21-04_34_36-PM_jpg.rf.33e6840b4c90de040e801dcbf961c882.jpg,Canitiz,Raw,Indoor,LED,None
IMG004445,Scan-from-2025-10-21-09_44_20-PM_jpg.rf.4e7d87255a00a3140e96a0eaa1644ddd.jpg,Canitiz,Raw,Indoor,LED,None
IMG004446,Scan-from-2025-10-23-10_36_49-AM_jpg.rf.6aa67792928df0b441fef88210c3163a.jpg,Canitiz,Raw,Indoor,LED,None
IMG004447,Scan-from-2025-10-23-10_37_38-AM_jpg.rf.a308c027c0ba46efcdcfe1b2d57bfbc5.jpg,Canitiz,Raw,Indoor,LED,None
IMG004448,WhatsApp-Image-2025-10-24-at-00_20_29_898dec72_jpg.rf.7b8ccfdc9bed5bf8d93134defa29e332.jpg,Canitiz,Raw,Indoor,LED,None
IMG004449,WhatsApp-Image-2025-10-24-at-00_24_00_c0579077_jpg.rf.355523eb249ea4d9f331595f8f561e55.jpg,Canitiz,Raw,Indoor,LED,None
IMG004450,WhatsApp-Image-2025-10-24-at-00_24_59_970d6994_jpg.rf.323aed746f185d625cd482dbceb4c64d.jpg,Canitiz,Raw,Indoor,LED,None
IMG004451,Image_7_jpg.rf.269b39acc09578412587a2061d1df9bc.jpg,Cetzine,Raw,Indoor,LED,None
IMG004452,WhatsApp-Image-2025-12-02-at-12_14_57-PM-1-_jpeg.rf.2b6eb69c72eb83209d2107907ca5542c.jpg,Cetzine,Raw,Indoor,LED,None
IMG004453,WhatsApp-Image-2025-12-02-at-12_14_59-PM_jpeg.rf.6c2a68517a7244470c218059856ddbce.jpg,Cetzine,Raw,Indoor,LED,None
IMG004454,WhatsApp-Image-2025-12-02-at-12_15_00-PM-2-_jpeg.rf.417ac308caf2796a670bb15fcd713456.jpg,Cetzine,Raw,Indoor,LED,None
IMG004455,WhatsApp-Image-2025-12-02-at-12_15_00-PM_jpeg.rf.99f8439fa02911c717fd8505c318c7d5.jpg,Cetzine,Raw,Indoor,LED,None
IMG004456,WhatsApp-Image-2025-12-08-at-6_44_47-PM-1-_jpeg.rf.fde3aa72ef8509c8cd04dfd0e15212e8.jpg,Cetzine,Raw,Indoor,LED,None
IMG004457,WhatsApp-Image-2025-12-08-at-6_44_47-PM_jpeg.rf.b54b7f0906c4bfdb698581d115a9db1c.jpg,Cetzine,Raw,Indoor,LED,None
IMG004458,IMG_8050_jpg.rf.51daef1c6bf7aafce383c7cc09f56561.jpg,Ciplar 10,Raw,Indoor,LED,None
IMG004459,IMG_8068_jpg.rf.6f5503e68786d73d3dcdbb266c229a08.jpg,Ciplar 10,Raw,Indoor,LED,None
IMG004460,IMG_8072_jpg.rf.362d706c2add5a1db339de0c66b27f4e.jpg,Ciplar 10,Raw,Indoor,LED,None
IMG004461,IMG_8107_jpg.rf.072e381bb2640598d0463072ce0359ac.jpg,Ciplar 10,Raw,Indoor,LED,None
IMG004462,IMG_8111_jpg.rf.3363617e5e5abba2f06defb4e47a51c7.jpg,Ciplar 10,Raw,Indoor,LED,None
IMG004463,IMG_8128_jpg.rf.fa9cb8dae32e1fd2b8cdc7aefe86ce59.jpg,Ciplar 10,Raw,Indoor,LED,None
IMG004464,IMG-20251102-WA0004_jpg.rf.01340230c016cf19d9bc36c5bf86dbef.jpg,Cofsils,Raw,Indoor,LED,None
IMG004465,IMG-20251102-WA0006_jpg.rf.c530ea9f99af4a6aad0789ac85a327b0.jpg,Cofsils,Raw,Indoor,LED,None
IMG004466,IMG-20251102-WA0013_jpg.rf.bca054675c448c3f61bb59fbb11c351b.jpg,Cofsils,Raw,Indoor,LED,None
IMG004467,IMG-20251102-WA0016_jpg.rf.cbf7cae15beb35222a79bc36b8c38666.jpg,Cofsils,Raw,Indoor,LED,None
IMG004468,IMG-20251102-WA0024_jpg.rf.9395629a77e2aa13c2e54709843afe39.jpg,Cofsils,Raw,Indoor,LED,None
IMG004469,IMG-20251102-WA0026_jpg.rf.84771674d514c474add931c13af72c15.jpg,Cofsils,Raw,Indoor,LED,None
IMG004470,IMG-20251102-WA0031_jpg.rf.176f14e87f198975432a2c7b767b46b0.jpg,Cofsils,Raw,Indoor,LED,None
IMG004471,IMG_1292_jpg.rf.c78def427e312c1d81b89e00c058f8d9.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004472,IMG_1293_jpg.rf.eae72ece18462b69c4bbdb6e86c74cea.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004473,IMG_1294_jpg.rf.5cdfdb4fe2114447d95715c76bea912c.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004474,IMG_1297_jpg.rf.51cb53bcc3b5c33823c1f558c522591e.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004475,IMG_1303_jpg.rf.3b985d9c921c52925ca1e5f1393f7ad2.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004476,IMG_1308_jpg.rf.b3377e07f269b6b4431c1a3d17501cf4.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004477,IMG_1311_jpg.rf.0055edf509ebfeefcaf57481588dab7a.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004478,IMG_1314_jpg.rf.d95bdfa0dcc150bd7fd4f7d141af3ae4.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004479,IMG_1319_jpg.rf.1294e8e47311c4c96aaf07875c34c67f.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004480,IMG_1320_jpg.rf.9170f32e80a3891fe27cd1b1d01a0e75.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004481,IMG_1321_jpg.rf.428d95b124e7d5cd119ab5996d485cac.jpg,Cofsils,Augmented,Indoor,LED,None
IMG004482,Image_2_jpg.rf.7131885f2567e52f4177fb19328f0fba.jpg,Cranmed,Raw,Indoor,LED,None
IMG004483,Image_4_jpg.rf.3b4fde034f80cac09e9f4afc25cd666e.jpg,Cranmed,Raw,Indoor,LED,None
IMG004484,IMG-20251108-WA0251_jpg.rf.f5d3c0a2e11d066e2783ec60a4bb174d.jpg,Cranmed,Raw,Indoor,LED,None
IMG004485,Image_1_jpg.rf.e3ae77e2479f56fe0eae796f69610d1c.jpg,Cyclopam,Raw,Indoor,LED,None
IMG004486,Image_5_jpg.rf.a686b6f41ca32b331b57c3de97eddfef.jpg,Cyclopam,Raw,Indoor,LED,None
IMG004487,IMG-20251108-WA0215_jpg.rf.e2e5ee685117f20132d4c5e1085a7995.jpg,Cyclopam,Raw,Indoor,LED,None
IMG004488,IMG-20251108-WA0216_jpg.rf.9fd8a9fefc98d5ca7e15c87fbdcc181a.jpg,Cyclopam,Raw,Indoor,LED,None
IMG004489,IMG-20251108-WA0224_jpg.rf.62b95b92aed68114009800b72c00e2c6.jpg,Cyclopam,Raw,Indoor,LED,None
IMG004490,IMG-20251108-WA0228_jpg.rf.3324ea54e0de11cf7235fcb33fbd6c3c.jpg,Cyclopam,Raw,Indoor,LED,None
IMG004491,Scan-from-2025-12-08-06_27_41-PM_jpg.rf.5aa6e4ac9a666183427abceb9868fb29.jpg,D-Rise,Raw,Indoor,LED,None
IMG004492,Scan-from-2025-12-08-06_28_45-PM_jpg.rf.48a4ac40cc3e61c7d34a63d426298200.jpg,D-Rise,Raw,Indoor,LED,None
IMG004493,WhatsApp-Image-2025-12-02-at-12_17_16-PM_jpeg.rf.7bcd07e56db3ecb3e7cec226b4c64bd6.jpg,D-Rise,Raw,Indoor,LED,None
IMG004494,WhatsApp-Image-2025-12-02-at-12_17_17-PM_jpeg.rf.25ab106b656d096de115217aee147833.jpg,D-Rise,Raw,Indoor,LED,None
IMG004495,WhatsApp-Image-2025-12-02-at-12_41_06-PM-2-_jpeg.rf.35d127d275bcd7168b0a59c49aae0dd8.jpg,D-Rise,Raw,Indoor,LED,None
IMG004496,WhatsApp-Image-2025-12-02-at-12_41_06-PM_jpeg.rf.611ff89dfa45fccd868621b03ea69bc9.jpg,D-Rise,Raw,Indoor,LED,None
IMG004497,Image_7_jpg.rf.b0c2d20614d4f604a243f53402166ba1.jpg,D-Well,Raw,Indoor,LED,None
IMG004498,IMG-20251108-WA0265_jpg.rf.7decf62c2f43e1bdf93ff2f5f179cf42.jpg,D-Well,Raw,Indoor,LED,None
IMG004499,IMG-20251108-WA0281_jpg.rf.e07c4d07a6f55aaee7e50d13c3674a04.jpg,D-Well,Raw,Indoor,LED,None
IMG004500,IMG-20251108-WA0282_jpg.rf.86e67878c6e707115ff0ddcdb55b566b.jpg,D-Well,Raw,Indoor,LED,None
IMG004501,IMG-20251108-WA0288_jpg.rf.5bcd74376eaf3c2e56f0ad871a7d5f38.jpg,D-Well,Raw,Indoor,LED,None
IMG004502,20251202_141324006_iOS_heic.rf.5906a95dcebcc4926c1df9a3500a2694.jpg,D3 More 2K,Augmented,Indoor,LED,None
IMG004503,Scan-from-2025-11-06-04_40_24-PM_jpg.rf.1e95316c908d854f09b77de967a23ff4.jpg,D3 More 2K,Raw,Indoor,LED,None
IMG004504,Scan-from-2025-11-06-04_43_27-PM_jpg.rf.4985a0f7a91b5411bb57f68524ae385b.jpg,D3 More 2K,Raw,Indoor,LED,None
IMG004505,Scan-from-2025-11-06-04_46_43-PM_jpg.rf.972f385f297aed63df45d2dfd0a6f91d.jpg,D3 More 2K,Raw,Indoor,LED,None
IMG004506,Scan-from-2025-11-06-04_47_58-PM_jpg.rf.5e4a99a729d976325ef4dbd84c42b9a2.jpg,D3 More 2K,Raw,Indoor,LED,None
IMG004507,Scan-from-2025-12-05-06_22_36-PM_jpg.rf.5ac3f74f28f25431a3ef847801665f9d.jpg,D3 More 2K,Raw,Indoor,LED,None
IMG004508,Scan-from-2025-12-05-08_47_23-AM_jpg.rf.80de5f91f4e10d9d2af761871bbc5f7a.jpg,D3 More 2K,Raw,Indoor,LED,None
IMG004509,Scan-from-2025-12-05-08_48_57-AM_jpg.rf.f1b6c26acabd5957c7b862ae2ba3298a.jpg,D3 More 2K,Raw,Indoor,LED,None
IMG004510,20251202_140556250_iOS_heic.rf.38a383efc64f59c8aa4b177cb12818c6.jpg,Dolo-650,Augmented,Indoor,LED,None
IMG004511,IMG_6651-2_jpg.rf.c0819e3430fa8f45730b1cf4da401179.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004512,Scan-from-2025-11-06-05_39_51-PM_jpg.rf.4adf318e8b942986ced733a2d8ecbe32.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004513,Scan-from-2025-12-08-07_31_29-PM_jpg.rf.9096835cb780eb6666bea59aa6b00b6f.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004514,Scan-from-2025-12-08-07_31_49-PM_jpg.rf.acbfae48de42713eff9ba01d41250684.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004515,Scan-from-2025-12-08-07_35_11-PM_jpg.rf.390e891696364a9d0856db303cdeac09.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004516,Scan-from-2025-12-08-07_35_52-PM_jpg.rf.6730019197d79b6ea160773066bab025.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004517,Scan-from-2025-12-08-07_37_46-PM_jpg.rf.cbeeea1e75783712514fe8dc9678f6bc.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004518,Scan-from-2025-12-08-07_39_40-PM_jpg.rf.e8582f6e3a282223f3e258a51da50a8c.jpg,Dolo-650,Raw,Indoor,LED,None
IMG004519,IMG-20251108-WA0369_jpg.rf.8f7b50a3e43b8882a8b2b9ce4241a7d2.jpg,Eldoper,Raw,Indoor,LED,None
IMG004520,Image_6_jpg.rf.d3ca8ba57f9dfe893f87663e853190aa.jpg,Emeset,Raw,Indoor,LED,None
IMG004521,IMG-20251108-WA0310_jpg.rf.71d40a2a9a3bf55c7950cc333d990cc4.jpg,Emeset,Raw,Indoor,LED,None
IMG004522,IMG-20251108-WA0311_jpg.rf.baf434cb83f1c119b775df16bdcc11d7.jpg,Emeset,Raw,Indoor,LED,None
IMG004523,IMG-20251108-WA0312_jpg.rf.0cdeabdc83232d73f9936967068da38d.jpg,Emeset,Raw,Indoor,LED,None
IMG004524,IMG-20251108-WA0313_jpg.rf.6d410ccb33e6f5c023c6e5a2cbb0e560.jpg,Emeset,Raw,Indoor,LED,None
IMG004525,IMG-20251108-WA0316_jpg.rf.ee5f7d85620c794131393345d23d3884.jpg,Emeset,Raw,Indoor,LED,None
IMG004526,IMG-20251108-WA0321_jpg.rf.d4b2c1ad9b79fda06db9e6bfab31cf17.jpg,Emeset,Raw,Indoor,LED,None
IMG004527,IMG-20251108-WA0324_jpg.rf.fae1839c613fe13556e3f122110e3954.jpg,Emeset,Raw,Indoor,LED,None
IMG004528,IMG_7190_jpg.rf.b290e6606ff5e25f97000cc56d63f969.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004529,IMG_7201_jpg.rf.18d8525d28593c31454cdaaf30de245c.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004530,IMG_7208_jpg.rf.4c1a2d5868b466703fe162112575374a.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004531,IMG_7226_jpg.rf.ca4ae366763fbb7ef3098c5635f067f4.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004532,IMG_7228_jpg.rf.13b6c4007d13ca24e29e7448a1be231d.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004533,IMG_7234_jpg.rf.077e4d28bdd461733d761cb128f4332a.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004534,IMG_7237_jpg.rf.09463ffa10c797114bf3413c173a0d14.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004535,IMG_7241_jpg.rf.fb23b9ab12ce9e129919bc2c0b320c63.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004536,IMG_7243_jpg.rf.964af48b50f355d51f80114e1783a628.jpg,Etoshine 90,Raw,Indoor,LED,None
IMG004537,IMG_7253_jpg.rf.024217110dbf15d71a557e632d1674c8.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004538,IMG_7263_jpg.rf.442ed443b6e58fbbba60d52828efe60f.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004539,IMG_7271_jpg.rf.bdf0eab2d50044a6dc996adf1fa58bdf.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004540,IMG_7273_jpg.rf.e43339ce98d5655bf9f295abdeb87c7a.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004541,IMG_7282_jpg.rf.72835a31c0b8c369278715d819564f4e.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004542,IMG_7291_jpg.rf.1fab8c850c37bdc6e5e6d046a27293e3.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004543,IMG_7292_jpg.rf.7a9dcc6660d293b4021ca7a229955774.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004544,IMG_7295_jpg.rf.d91ffbdde869740ed14e0238f1b98fb6.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004545,IMG_7297_jpg.rf.90efffaa5464c104b99ec4382f323bd9.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004546,IMG_7299_jpg.rf.9428e1e5b76dad04f76906e19b63ba70.jpg,Etoshine MR,Raw,Indoor,LED,None
IMG004547,IMG_7393_jpg.rf.57d8d58d9a3a28e29ff5fae4e83033fd.jpg,Folvite,Raw,Indoor,LED,None
IMG004548,IMG_7395_jpg.rf.108188e68c1a28fd129ac18e79be34f0.jpg,Folvite,Raw,Indoor,LED,None
IMG004549,IMG_7400_jpg.rf.ce32da421f55c4b5898df5afd894e69a.jpg,Folvite,Raw,Indoor,LED,None
IMG004550,IMG_7410_jpg.rf.b49b2ec01e884d177adbf7a02b4e0e50.jpg,Folvite,Raw,Indoor,LED,None
IMG004551,IMG_7426_jpg.rf.c72d852b71cfee6fa6c0d485d8beeece.jpg,Folvite,Raw,Indoor,LED,None
IMG004552,IMG_7433_jpg.rf.b2920bf5cfc2e23dae5505a076807aa1.jpg,Folvite,Raw,Indoor,LED,None
IMG004553,IMG_7434_jpg.rf.b4cf60e32b3597c6478b113f45da4ae9.jpg,Folvite,Raw,Indoor,LED,None
IMG004554,IMG_7442_jpg.rf.be73fc36c39ae6b363e4262f9a7071ae.jpg,Folvite,Raw,Indoor,LED,None
IMG004555,IMG_7458_jpg.rf.e94ef972634a9a9791333a3920ec4711.jpg,Folvite,Raw,Indoor,LED,None
IMG004556,IMG_7469_jpg.rf.4a024762b396d8ac78bac3e27a28b51a.jpg,Folvite,Raw,Indoor,LED,None
IMG004557,IMG_6655-2_jpg.rf.9236758b9e8dfb1d03a1844f506e5ea4.jpg,Gelusil,Raw,Indoor,LED,None
IMG004558,IMG_6666-2_jpg.rf.40ec56762e398afbdeed407188a543dc.jpg,Gelusil,Raw,Indoor,LED,None
IMG004559,IMG_6669-2_jpg.rf.4862bde3f4e878b0bbb2c36d341b708f.jpg,Gelusil,Raw,Indoor,LED,None
IMG004560,IMG_6673-2_jpg.rf.470ee3015360d3bc9d406b5930a4ff62.jpg,Gelusil,Raw,Indoor,LED,None
IMG004561,Scan-from-2025-12-08-06_13_58-PM_jpg.rf.0869d7a13ca01ae8cfa2e5cab8b00c4e.jpg,Gelusil,Raw,Indoor,LED,None
IMG004562,Scan-from-2025-12-08-06_20_53-PM_jpg.rf.4ecea5b011967d1e47cb5c0f5d951ba8.jpg,Gelusil,Raw,Indoor,LED,None
IMG004563,Image_11_jpg.rf.fe50e5affe40f6468e49d134f91a870a.jpg,Gestorab,Raw,Indoor,LED,None
IMG004564,Image_12_jpg.rf.a86c355ad1aa07b98fa511cc87edc475.jpg,Gestorab,Raw,Indoor,LED,None
IMG004565,WhatsApp-Image-2025-12-02-at-12_24_41-PM-1-_jpeg.rf.cafa4a184ff4114bb0fbde63ae722deb.jpg,Gestorab,Raw,Indoor,LED,None
IMG004566,WhatsApp-Image-2025-12-02-at-12_24_46-PM_jpeg.rf.34bc6bf80bbdf4c9dd65074a846baf90.jpg,Gestorab,Raw,Indoor,LED,None
IMG004567,WhatsApp-Image-2025-12-08-at-6_54_27-PM_jpeg.rf.861de7a7604101f7da8bb3043375c191.jpg,Gestorab,Raw,Indoor,LED,None
IMG004568,WhatsApp-Image-2025-12-08-at-6_54_31-PM-1-_jpeg.rf.57968e69ad1061085c190d3f119488e0.jpg,Gestorab,Raw,Indoor,LED,None
IMG004569,WhatsApp-Image-2025-12-08-at-6_54_31-PM-2-_jpeg.rf.01e745cf595ef4e6e6d0d19dffbb491f.jpg,Gestorab,Raw,Indoor,LED,None
IMG004570,20251024_065100117_iOS_heic.rf.44c5394e7946fc553afa0d6de0dfc22e.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG004571,20251024_065111362_iOS_heic.rf.e3efccec6265350659f7c71c08753e4a.jpg,GlimiSave M 0-5,Augmented,Indoor,LED,None
IMG004572,Scan-from-2025-10-21-02_05_03-PM_jpg.rf.3af52467d49bb97ddde4c5451ed547ea.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG004573,Scan-from-2025-10-21-02_07_30-PM_jpg.rf.ac37044b100d0576f6a3abcd78e79c48.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG004574,Scan-from-2025-10-22-10_19_06-AM_jpg.rf.8dfd1cf0720dc6b7b40988386734bfdd.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG004575,Scan-from-2025-10-23-10_40_35-AM_jpg.rf.9cf6f82047ba2a45cd872a993ab7fb28.jpg,GlimiSave M 0-5,Raw,Indoor,LED,None
IMG004576,20251024_065310736_iOS_heic.rf.4d447d4eec3c75d1a29283f83b1c0dc6.jpg,Gluxit10,Augmented,Indoor,LED,None
IMG004577,Scan-from-2025-10-21-01_46_52-PM_jpg.rf.46694706e49a14d40b8ae136f405e307.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004578,Scan-from-2025-10-21-01_50_27-PM_jpg.rf.d5d58c73076595420bc3e65d3fdc02ab.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004579,Scan-from-2025-10-21-01_52_51-PM_jpg.rf.5d4e0f063ecb1d561c2b57871cb54734.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004580,Scan-from-2025-10-21-01_53_05-PM_jpg.rf.7916d1352abf7f8b28718026752a8505.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004581,Scan-from-2025-10-21-01_58_54-PM_jpg.rf.f8fe2e5bcbcc9e21f8c6d1e705e88a30.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004582,Scan-from-2025-10-21-02_01_08-PM_jpg.rf.d4062487d39a1d262fbb7321470d6caf.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004583,Scan-from-2025-10-21-09_54_47-PM_jpg.rf.21456dd7edee7dda11550ae6454d03fb.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004584,Scan-from-2025-10-22-10_19_46-AM_jpg.rf.de9062422346b88388a0823c44c2fa33.jpg,Gluxit10,Raw,Indoor,LED,None
IMG004585,Scan-from-2025-11-06-04_50_31-PM_jpg.rf.6217883301c7c87163cc2ceb98cb5e06.jpg,M-Strong,Raw,Indoor,LED,None
